date,year,optimizer,paper_url,code_url,summary,source_title
2026-03-27,2026,Sharp Capacity Scaling,https://arxiv.org/abs/2603.26554,,"Moving beyond prior orthogonal-embedding analyses, this paper studies Gaussian superposition in power-law associative memory and proves one Muon step recovers Θ̃(min{d^(1+1/(2α)), B^(1/α)}) items, matching Newton versus SGD’s Θ̃(min{d^(1/(2α)), B^(1/α)}). Its thresholded multi-step theory says Muon’s gain is early because both methods eventually approach information-theoretic d² capacity; synthetic scaling experiments and a two-layer transformer induction-head task validate the capacity exponents, larger critical-batch regime, and early recall advantage.",Sharp Capacity Scaling of Spectral Optimizers in Learning Associative Memory
2026-03-23,2026,Muon Spectral Constraint,https://openreview.net/forum?id=Blz4hjxLwU,,"Embedding practical momentum and decoupled weight decay into Lion-K, the paper identifies Muon as nuclear-norm Lion-K and shows it implicitly optimizes inside the spectral ball ||W||₂≤1/λ, not merely taking spectral steepest-descent steps. Discrete Lyapunov analysis proves deterministic and stochastic convergence to KKT points; toy problems plus ResNet-18/50, ViT-B/16, Qwen-100M, and LLaMA-300M/500M experiments show singular values enter the predicted constraint and remain regularized unlike AdamW.",Muon Optimizes Under Spectral Norm Constraints
2026-03-20,2026,RMNP,https://arxiv.org/abs/2603.20527,https://anonymous.4open.science/r/RMNP-E8E1/,"RMNP replaces Muon’s five matrix-multiplication Newton–Schulz passes with rowwise ℓ2 normalization, motivated by Transformer Hessian block-diagonal dominance and empirical asymptotic equivalence of the two preconditioners. It cuts operator complexity to O(mn) and retains minimax-optimal nonconvex guarantees; GPT-2 125M–1.5B and LLaMA 60M–1B runs match or beat Muon and AdamW, while preconditioning is 13–44× faster, including 42.9× at 1.5B.",RMNP: Row-Momentum Normalized Preconditioning for Scalable Matrix-Based Optimization
2026-03-18,2026,MUD,https://arxiv.org/abs/2603.17970,,"MUD substitutes Muon’s symmetric polar whitening with one or a few triangular Gram–Schmidt/Gauss–Seidel-like solves, making row-orthonormal matrices fixed points and admitting local quadratic convergence while using roughly one-twelfth the FLOPs per pass. Across GPT-2 124M–775M on three corpora and three GPU platforms, it improves time-to-perplexity by 10–50% and Muon throughput by 1.3–2.6×, nearly 3× once; ESM-2 150M reaches Muon quality substantially sooner.",Beyond Muon: MUD (MomentUm Decorrelation) for Faster Transformer Training
2026-03-16,2026,Hyperparameter Scaling Laws,https://arxiv.org/abs/2603.15958,,"Rather than fitting empirical laws or analyzing quadratics and SDEs, the paper minimizes a recent LMO convergence bound covering normalized SGD, SignSGD/Adam proxies, and Muon to derive token-budget schedules. Fixed momentum gives b*∝T^1/2 and η*∝T^-1/4, fixed batch requires 1−β∝bT^-1/2, while joint tuning yields b*∝T^1/6, η*∝T^-7/12, and 1−β∝T^-1/3; a 160M SlimPajama sweep qualitatively confirms predicted learning-rate shifts.",Deriving Hyperparameter Scaling Laws via Modern Optimization Theory
2026-03-16,2026,Muon Heavy-Tailed Convergence,https://arxiv.org/abs/2603.15059,,"Extending Muon theory beyond Lipschitz smoothness and bounded variance, this paper analyzes nonconvex Hölder-smooth empirical risk under bounded p-th-moment noise for p∈(1,2], including heavy tails, without gradient clipping. For diminishing ηt∝(t+1)^−a and suitable batch growth, both momentum and non-momentum Muon converge almost surely; its expected gradient-norm bound scales as O(T^(−(1−a))), versus O(T^(−(1−a)/2)) for mini-batch SGD under the paper’s respective stationarity measures.",Muon Converges under Heavy-Tailed Noise: Nonconvex Hölder-Smooth Empirical Risk Minimization
2026-03-15,2026,SPECTRA,https://arxiv.org/abs/2603.14315,,"SPECTRA wraps coordinatewise optimizers with post-spectral clipping of updates and optional pre-clipping of gradient spikes, using a soft Newton–Schulz implementation instead of SVD. Post-clipping is proved equivalent to composite Frank–Wolfe under a spectral constraint with implicit weight regularization, while spike analysis explains its advantage over global clipping; FineWeb-Edu LLaMA runs from 160M to 820M improve AdamW, Signum, MARS, and AdEMAMix uniformly, with about 2% post-clipping overhead and stronger downstream averages.",Enhancing LLM Training via Spectral Clipping
2026-03-10,2026,HTMuon,https://arxiv.org/abs/2603.10067,,"HTMuon replaces Muon’s all-ones update spectrum by raising momentum singular values to p∈(0,1), preserving matrix coupling while downweighting noisy trailing directions and inducing heavier-tailed weight spectra. It is Schatten-q steepest descent with O(ε^-4) nonconvex sample complexity; tuned LLaMA C4 runs reduce Muon perplexity by 0.92/0.98 at 60M/135M, GPT-2 and image models also improve, and interval or Newton–Schulz approximations retain gains up to LLaMA-1B.",HTMuon: Improving Muon via Heavy-Tailed Spectral Correction
2026-03-10,2026,Mousse,https://arxiv.org/abs/2603.09697,,"Mousse first whitens momentum with Shampoo’s Kronecker curvature statistics, applies Muon’s polar step in that basis, then unwhitens—an anisotropic spectral trust region that corrects Muon’s isotropic geometry without SOAP’s Adam second-moment state. Trace normalization, milder spectral tempering, and grafting stabilize the method; 160M–800M FineWeb runs give the lowest validation loss across scales, reaching Muon’s 800M loss in about 12% fewer steps for only 3% wall-clock overhead.",Mousse: Rectifying the Geometry of Muon with Curvature-Aware Preconditioning
2026-03-10,2026,MOGA,https://arxiv.org/abs/2603.09952,,"By replacing ordinary p-to-q matrix norms with mean-normalized operator norms, this work makes layerwise geometry composable and derives width-aware learning-rate scalings that recover μP for Adam/SignSGD while covering row and column normalization. It shows Muon can incur O(√w) worst-case smoothness, whereas row-normalized MOGA has width-independent bounds; GPT-2 models from 124M to 1.5B transfer one peak learning rate, and long-budget GPT-2/LLaMA runs match or beat Muon.",On the Width Scaling of Neural Optimizers Under Matrix Operator Norms I: Row/Column Normalization and Hyperparameter Transfer
2026-03-06,2026,Muon Critical Batch,https://openreview.net/forum?id=q1bzNUyMzc,,"This paper gives convergence bounds for Muon in four practical configurations spanning Nesterov momentum and weight decay, extending prior analyses to the commonly deployed combination. Weight decay is shown to ensure almost-sure bounded parameters and gradients without a bounded-gradient assumption; the derived critical-batch-size lower bound predicts qualitative dependence on momentum β and decay λ, which image-classification and language-modeling experiments validate rather than claiming an absolute batch-size estimate.",Convergence Bound and Critical Batch Size of Muon Optimizer
2026-03-04,2026,NuMuon,https://arxiv.org/abs/2603.03597,,"NuMuon turns Muon’s spectral-ball linear minimization oracle into an intersection with a nuclear-norm budget, whose closed-form solution keeps equal-magnitude top-k momentum singular directions and explicitly controls update rank; a tail-energy-dependent theorem extends Muon’s nonconvex stationarity bound. On 0.6B–1.8B LLMs it sacrifices some uncompressed perplexity but, across ASVD, SVD-LLM, and Dobi-SVD at 40–80% compression, improves downstream averages by 4.2–55.8% and sharply lowers perplexity.",NuMuon: Nuclear-Norm-Constrained Muon for Compressible LLM Training
2026-03-03,2026,8-bit Muon,https://openreview.net/forum?id=sIaFnXGG0w,,"Eight-bit Muon blockwise-quantizes its momentum state and, unlike 8-bit AdamW, needs only simple linear quantization: the paper proves bounded per-step error depending on the momentum matrix’s smallest singular value, while AdamW’s quantized second-moment denominator can yield unbounded error. Chinchilla-optimal GPT pretraining through 2.7B parameters and Alpaca instruction tuning match FP32 Muon, cutting optimizer-state memory 62%; quantizing auxiliary AdamW states reaches 75% savings with at most 0.5% higher validation loss.",On quantizing the state of the Muon optimizer
2026-02-28,2026,Muon Simplicity Bias,https://arxiv.org/abs/2603.00742,,"Rather than treating Muon’s speed as unconditionally beneficial, this paper shows spectral orthogonalization avoids gradient descent’s saddle-to-saddle curriculum by learning principal components and attention heads simultaneously, thereby removing a dynamical simplicity bias. Controlled MNIST, multimodal-routing, and two-layer transformer cycle tasks show the consequence: depending on feature strength Muon can favor spurious cues, and despite fitting training data it fails unseen source pairs or skips that SGD solves through shared low-rank representations.",To Use or not to Use Muon: How Simplicity Bias in Optimizers Matters
2026-02-28,2026,MuonRec,https://arxiv.org/abs/2603.00416,https://anonymous.4open.science/r/MuonRec-E447,"MuonRec ports Muon to recommendation through a hybrid recipe—Newton–Schulz-orthogonalized momentum for hidden 2-D matrices, Adam for embeddings, heads, norms, and biases—rather than changing model architecture. Across GRU4Rec, Caser, SASRec, TIGER, and 0.5B–3B MiniOneRec on two Amazon datasets, optimizer-specific sweeps yield 32.4% fewer convergence steps and 12.6% higher NDCG@10 on average; TIGER needs roughly one-third the steps, while 1.5B MiniOneRec saves 27–30%.",MuonRec: Shifting the Optimizer Paradigm Beyond Adam in Scalable Generative Recommendation
2026-02-27,2026,LoRA-Pre,https://arxiv.org/abs/2602.24283,https://github.com/mrflogs/LoRA-Pre,"LoRA-Pre recasts EMA momentum as online linear regression and factorizes its solution into two learned rank-r factors, updating the subspace every step instead of periodically projecting gradients; it compresses first and second moments and plugs into Adam or Muon. On C4 LLaMA pretraining from 60M to 1B it is the best or second-best efficient method, matching GaLore at 8–16× lower rank, while MetaMath tuning lifts average LLaMA-3.1-8B and LLaMA-2-7B scores from LoRA’s 43.91/25.98 to 47.05/32.15.",Taming Momentum: Rethinking Optimizer States Through Low-Rank Approximation
2026-02-26,2026,LITE,https://arxiv.org/abs/2602.22681,https://github.com/SHUCHENZHU/LITE,"LITE views preconditioners as Riemannian geometry and momentum as Riemannian damping, then uses gradient-covariance eigenspaces to identify sharp directions and selectively raises learning rate and Hessian damping in the flat complement; specializations add two parallel Newton–Schulz calls to Muon or masks to SOAP. Theory tightens flat-manifold gradient bounds with both gains, while 130M–1.3B dense and 1B MoE pretraining lowers loss, delivers about 2× long-horizon speedup, and costs only about 1% in Muon throughput.",Accelerating LLM Pre-Training through Flat-Direction Dynamics Enhancement
2026-02-26,2026,FlashOptim,https://arxiv.org/abs/2602.23349,https://github.com/databricks/flashoptim,"FlashOptim preserves optimizer equations while compressing storage: it represents each FP32 master weight as BF16 plus an 8-bit ULP-scaled residual, compands momentum and variance before groupwise 8-bit quantization, stores BF16 gradients, and fuses reconstruction, update, and recompression in Triton. AdamW falls from 16 to 7 bytes per parameter, or 5 with gradient release; ResNet-50, GPT-2-124M, and LLaMA-3.1-8B match baseline quality, with LLaMA fine-tuning peak memory dropping from 175.2 to 112.9 GiB without slower steps.",FlashOptim: Optimizers for Memory-Efficient Training
2026-02-25,2026,MUON+,https://arxiv.org/abs/2602.21545,https://github.com/K1seki221/MuonPlus,"MUON+ identifies post-polar imbalance: finite Newton–Schulz steps can amplify row or column norm variance, and a blockwise descent bound links that variance to curvature-weighted second-order cost and smaller stable steps. A single post-polar row/column normalization adds no state; across GPT and LLaMA models from 60M to 7B and token-to-parameter ratios near 200, it lowers perplexity by up to 2.02, raises seven-task accuracy 1.3 points, and reaches Muon’s target loss up to 37.1% faster.",MUON+: Towards More Effective Muon via One Additional Normalization Step for LLM Pre-training
2026-02-24,2026,Spectral Conditions for muP,https://arxiv.org/abs/2602.20937,,"Replacing tensor-program derivations with tractable spectral-norm conditions on each optimizer’s update map, this paper extends μP scaling rules to AdamW, ADOPT, LAMB, Sophia, Shampoo, and Muon. NanoGPT and Llama-2 width sweeps exhibit stable features and zero-shot optimal-learning-rate transfer, but the analysis fixes batch size across widths and preliminary depth-scaling experiments do not consistently transfer learning rates.",Extending $μ$P: Spectral Conditions for Feature Learning Across Optimizers
2026-02-19,2026,ZO-Muon,https://arxiv.org/abs/2602.17155,https://github.com/OPTML-Group/ZO-Muon,"ZO-Muon combines lazily sampled low-rank zeroth-order projections with multi-query averaging and Muon-style orthogonalization; its lossless-top-subspace proposition explains the method as a zeroth-order low-rank Muon approximation. Across LLaMA-3-8B/OPT-13B and ViT-B/L fine-tuning, it uses 24.7% of MeZO’s SST-2 queries and gains 25.1 points on ViT-L CIFAR-100, but performance is rank-sensitive and full pretraining remains untested.",Powering Up Zeroth-Order Training via Subspace Gradient Orthogonalization
2026-02-19,2026,NAMO,https://arxiv.org/abs/2602.17080,,"NAMO adds an Adam-like norm-adaptive scalar to Muon’s orthogonalized momentum, preserving orthogonality, while NAMO-D uses clamped columnwise scaling for neuron-level noise adaptation. Both reach O(T^-1/2) deterministic stationarity and O(T^-1/4) stochastically with sufficiently growing batches; on GPT-2 124M/355M, NAMO-D lowers validation loss to 3.0246/2.9507 versus Muon’s 3.0435/2.9684, but evaluation is small-scale and NAMO-D introduces a tuned clamping hyperparameter.",Adam Improves Muon: Adaptive Moment Estimation with Orthogonalized Momentum
2026-02-18,2026,Adam/Muon Implicit Bias,https://arxiv.org/abs/2602.16340,,"Casting momentum methods as approximate steepest-descent trajectories, this paper proves that decaying-learning-rate Muon, MomentumGD, Signum, Adam without its stability constant, and Muon-Adam converge directionally to KKT points of optimizer-specific max-margin problems on smooth homogeneous models. MNIST and CIFAR-10 networks maximize the predicted spectral, ℓ2, ℓ∞, or hybrid margins; the theory assumes directional convergence, and extending it to nonsmooth ReLU models without strong trajectory assumptions remains open.",The Implicit Bias of Adam and Muon on Smooth Homogeneous Neural Networks
2026-02-18,2026,SpecMuon,https://arxiv.org/abs/2602.16167,,"SpecMuon decomposes each matrix gradient into dominant singular modes and applies a relaxed scalar-auxiliary-variable controller per mode, adding loss-energy damping to Muon’s scale-balanced geometry. It proves modified-energy dissipation and linear convergence under a PL condition; Burgers PINN loss drops from Muon’s 3.39e-4 to 1.55e-4 and DeepONet/fPINN tests also improve accuracy, but spectral bookkeeping costs 21–68% more time and stochastic training plus automatic rank selection remain open.",Muon with Spectral Guidance: Efficient Optimization for Scientific Machine Learning
2026-02-17,2026,Magma,https://arxiv.org/abs/2602.15322,,"Magma keeps adaptive moments dense but Bernoulli-masks whole parameter-block updates, then damps survivors when gradient–momentum cosine alignment is weak; a Taylor expansion identifies the masking noise as a block-curvature regularizer. On 60M–1B Llama C4, RMSProp+Magma reaches 13.19 perplexity versus Muon’s 14.52 and Adam’s 16.35, with MoE and heavy-tail tests supporting the mechanism; however, Magma is biased, unbiased variants were unstable, and gains do not extend to ResNet-like geometry.",On Surprising Effectiveness of Masking Updates in Adaptive Optimizers
2026-02-13,2026,TrasMuon,https://arxiv.org/abs/2602.13498,,"TrasMuon retains a Newton–Schulz/NorMuon mixing direction but calibrates its global RMS and multiplicatively damps columns whose momentum energy exceeds a robust median-based trust region, with effective-time smoothing. In a fixed-hyperparameter Qwen3-0.6B pilot it reaches loss 7 in 80 versus Muon’s 140 steps, or 48 versus 83 without warmup, and burst/ViT/PINN tests reduce spikes; results add many tuning knobs, target 2D matrices, and lack broad language-model multi-seed sweeps.",TrasMuon: Trust-Region Adaptive Scaling for Orthogonalized Momentum Optimizers
2026-02-12,2026,Muon Quadratic Insights,https://arxiv.org/abs/2602.11948,,"On strongly convex quadratics, this paper shows exact-polar Muon with a fixed step confines singular values to a lattice, creating an O(α²) loss floor, while relative speed versus GD flips across Hessian spectra with identical condition numbers. Moderate projection error can break confinement—Newton–Schulz beats exact projection on 94% of min-spiked runs—and greedy one-step superiority can still lose globally; these cautionary results are restricted to synthetic quadratics, not neural training.",Insights on Muon from Simple Quadratics
2026-02-12,2026,Mini-batch Steepest Descent Bias,https://arxiv.org/abs/2602.11557,,"For norm-induced stochastic steepest descent, this paper proves that no-momentum worst-case max-margin guarantees collapse to full batches, whereas momentum recovers an approximate bias through a batch–momentum tradeoff and variance reduction recovers the exact full-batch bias at slower rates; a two-sample counterexample and batch-one construction show genuinely different biases. Synthetic multiclass and MNIST tests agree, but the main theory covers separable linear classifiers and special sampling/data structures rather than practical deep Muon.",The Implicit Bias of Steepest Descent with Mini-batch Stochastic Gradient
2026-02-10,2026,Clarifying Shampoo,https://arxiv.org/abs/2602.09314,,"Shampoo’s matrix update is decomposed into left/right adaptation around Muon’s polar factor, motivating the view that it relaxes instantaneous spectral descent into time-averaged semi-orthogonality across stochastic batches and the parameter trajectory. Tuned 320M–1.5B C4 Llamas show Shampoo matching or beating exact-SVD Muon, with KL-Shampoo at 24.95 versus 25.68 perplexity; the study ignores practical preconditioner overhead and is limited to dense Llama, one dataset, and fixed schedules.",Clarifying Shampoo: Adapting Spectral Descent to Stochasticity and the Parameter Trajectory
2026-02-09,2026,Pion/Leon,https://arxiv.org/abs/2602.08232,,"An admissible-smoothing framework for operator-norm online matrix learning replaces one-sided Shampoo’s quadratic projection with Gaussian FTPL or deterministic hyperbolic FAML, retaining its adaptive regret up to constants with closed-form matrix operations. Online-to-nonconvex conversion yields Pion and Leon, which reach Goldstein-style (ρ,ε)-stationarity where Muon’s equivalent follow-the-leader update lacks nonsmooth guarantees; only discontinuous synthetic matrix sensing is tested, so deep-learning quality and the new polar/inverse-root costs remain unestablished.",Adaptive Matrix Online Learning through Smoothing with Guarantees for Nonsmooth Nonconvex Optimization
2026-02-08,2026,TSR-Adam,https://arxiv.org/abs/2602.08007,,"TSR-Adam all-reduces only the two-sided core UᵀGV, keeps Adam moments in r×r space, reconstructs updates locally, and refreshes bases through communicated randomized-SVD sketches, extending the scheme to embeddings. C4 Llamas average 13× fewer bytes per step and GLUE uses 25× less communication than Adam, but 1B loss is 3.08 versus 2.74 and theory covers a simplified momentum update with rank-dependent approximation floors and refresh sensitivity, not full Adam.",From $O(mn)$ to $O(r^2)$: Two-Sided Low-Rank Communication for Adam in Distributed Training with Memory Efficiency
2026-02-07,2026,Sign-Based Heavy-Tail Optimizers,https://arxiv.org/abs/2602.07425,,"Under a generalized finite-p-moment noise model whose scale can grow with the gradient, this paper derives sharp O(T^{-(p−1)/(3p−2)}) rates for SignSGD, Lion, Muon, and Muonlight using new non-Euclidean martingale concentration bounds—the first matrix-sign analysis for p<2. NanoGPT-124M C4 measurements support the model and report 1.07×/1.32× Lion/Muonlight speedups over AdamW, but evidence is one fixed-hyperparameter setup and guarantees rely on generalized-smoothness and structured heavy-tail assumptions.",Sign-Based Optimizers Are Effective Under Heavy-Tailed Noise
2026-02-06,2026,Unified Vector/Matrix Adaptivity,https://arxiv.org/abs/2602.06880,,"DeVA factorizes preconditioned descent into a variance-adaptation matrix and a scale-invariant sign or matrix-sign direction; its spectral variant estimates expected singular-value products in Shampoo’s rotating eigenbasis, giving Adam-like reliability scaling to Muon. A block-smooth analysis shows reduced weighted curvature, and 274M FineWeb validation loss improves from Muon’s 3.305 to 3.271; however, runtime rises 54%, while theory removes momentum, assumes bounded predictable scaling, and uses batch size proportional to the horizon.",Decoupling Variance and Scale-Invariant Updates in Adaptive Gradient Descent for Unified Vector and Matrix Optimization
2026-02-06,2026,Muon LoRA Spectral Growth,https://arxiv.org/abs/2602.06385,,"Although Muon orthogonalizes LoRA factors separately, this paper observes nearly parallel product-spectrum growth on RoBERTa and Llama-3.2-1B, then proves for continuous-time spectral gradient flow on squared matrix factorization that active square-root singular modes grow at equal rates and smaller targets finish first. Regularization yields almost-sure global convergence, but unregularized factor norms may diverge, discrete-time Muon is not covered, and uniform growth can amplify unnecessary modes when the desired rank is lower.",Uniform Spectral Growth and Convergence of Muon in LoRA-Style Matrix Factorization
2026-02-05,2026,Norm-Constrained Warm-Up,https://arxiv.org/abs/2602.05813,,"Assuming curvature falls polynomially with the suboptimality gap, this paper derives an LMO learning rate η=Δ/K(Δ) that rises then decays while retaining O(1/T) deterministic convergence, and turns it into a loss-driven scheduler that selects its warmup endpoint once. Across 124M/210M FineWeb Llamas with Muon, Lion, or normSGD and Swin-B ImageNet, it matches or beats manual sweeps; it still requires a target-loss estimate, and theory assumes star-convexity and boundedness, with stochastic guarantees only for Euclidean normalized SGD.",Where Does Warm-Up Come From? Adaptive Scheduling for Norm-Constrained Optimizers
2026-02-05,2026,Muon Associative Memory,https://arxiv.org/abs/2602.05725,,"In a linear softmax associative-memory model with hierarchical frequencies, Muon’s matrix-sign update implicitly aligns to task representations and equalizes learning across groups, yielding exponential noiseless acceleration and a noisy power-law excess-loss rate of O~(T^-2) versus GD’s lower bound Ω~(T^{-(1-1/β)}). Imbalanced-MNIST tests and 100M-parameter LLaMA pretraining show a steeper fitted slope, -1.13 versus -0.66, but theory assumes orthogonal embeddings, zero initialization, no momentum, and a linear model.",Muon in Associative Memory Learning: Training Dynamics and Scaling Laws
2026-02-05,2026,ADANA,https://arxiv.org/abs/2602.05298,,"ADana lets AdamW’s first- and second-moment horizons grow logarithmically, pairs them with t^-1 weight decay, and damps Nesterov momentum as (1+t)^(1-κ) to control stochastic instability. FineWeb transformer ladders from 45M to 2.6B parameters show up to 40% compute-efficiency improvement over tuned AdamW and about 10% from log-time decay alone; experiments emphasize batch 32, larger-batch scaling is preliminary, and the LLM-optimal κ lacks a full explanation.",Logarithmic-time Schedules for Scaling Language Models with Momentum
2026-02-04,2026,Canzona,https://arxiv.org/abs/2602.06079,https://github.com/liangyuwang/Megatron-Canzona,"Canzona decouples logical optimizer ownership from physical sharding: α-balanced whole-parameter partitioning preserves ZeRO-1 bucket geometry for communication-free data-parallel updates, while asynchronous micro-group scheduling reconstructs tensor-parallel fragments with fused All-to-All. On Qwen3 1.7B–32B over 256 GPUs it reduces optimizer latency 5.8× and iteration time 1.57× while matching loss; evaluation centers on Megatron/ZeRO-1, and hybrid FSDP ZeRO-2/3 would require costly cross-dimensional reconstruction and more engineering.","Canzona: A Unified, Asynchronous, and Load-Balanced Framework for Distributed Matrix-based Optimizers"
2026-02-04,2026,BeyondMuon,https://arxiv.org/abs/2602.04669,https://github.com/Ocram7/BeyondMuon,"A unified UΣ^pVᵀ family places Muon at p=0, raw gradients at p=1, and computes p=1/2 or p=1/4 variants through coupled Newton–Schulz iterations without SVD. In controlled 124M GPT-2/OpenWebText training, RMS-normalized variants are consistently stronger and AdamS reaches 2.870 validation loss versus Muon’s 2.887; the study omits weight decay and auxiliary stabilizers, tests one model/data setting, and fractional iterations add nontrivial overhead.",Delving into Muon and Beyond: Deep Analysis and Extensions
2026-02-03,2026,PRISM Spectral Shaping,https://arxiv.org/abs/2602.03096,,"PRISM augments Muon momentum with innovation G−M before polar decomposition, producing a low-rank covariance proxy that damps low-SNR directions instead of whitening every singular direction equally, with no extra persistent state. On a 22M Qwen2-style model trained for 2.6B FineWeb-Edu tokens, it improves loss from 3.285 to 3.266 and remains stable where Muon diverges; evaluation is one small setup and lacks a convergence theorem.",PRISM: Structured Optimization via Anisotropic Spectral Shaping
2026-02-03,2026,Non-Euclidean GNS,https://arxiv.org/abs/2602.03001,,"Non-Euclidean GNS derives critical-batch metrics from ℓ∞/spectral steepest-descent geometry—using ℓ1 gradient variance for sign methods and S1/nuclear-norm row covariance for spectral methods—rather than reusing SGD’s Euclidean noise scale, and estimates them from per-rank DDP gradients. On 160M Llama, adaptive batches match small-batch loss while cutting Signum/Muon steps by about 66%; however, theory targets stateless sign/specSGD and extending it cleanly to momentum, mixed optimizers, and general Hessians remains open.",Adaptive Batch Sizes Using Non-Euclidean Gradient Noise Scales for Stochastic Sign and Spectral Descent
2026-02-01,2026,OLion,https://arxiv.org/abs/2602.01105,,"OLion applies Lion-style two-timescale momentum, Newton–Schulz orthogonalization, then entrywise sign, approximating a maximal update over the intersection of spectral and ℓ∞ constraints instead of choosing Muon’s global or Lion’s coordinate geometry alone. It proves O(T^-1/2) deterministic stationarity under diagonal-isotropy and dense-polar assumptions and outperforms AdamW, Lion, and Muon from GPT-2 to Llama-2-7B, SiT, and SFT; the theory omits practical momentum and stochasticity and depends on restrictive spectral structure.",OLion: Approaching the Hadamard Ideal by Intersecting Spectral and $\ell_{\infty}$ Implicit Biases
2026-01-30,2026,Spectra,https://arxiv.org/abs/2602.11185,,"Spectra warm-starts a rank-1.5% power iteration to identify the persistent gradient spike, shrinks only that subspace toward the tail RMS, and leaves the noisy tail unchanged, unlike AdamW’s spike-dominated second moment or Muon’s full spectral flattening. On LLaMA3-8B over 50B tokens it beats both in loss and downstream accuracy while using 49.25% less optimizer-state memory than AdamW; the design assumes an empirical fixed spike ratio, and its local PSD-Hessian bound is not an optimizer convergence proof.",Spectra: Rethinking Optimizers for LLMs Under Spectral Anisotropy
2026-01-30,2026,TEON,https://arxiv.org/abs/2601.23261,,"TEON stacks same-type gradients from adjacent Transformer layers into a third-order tensor, matricizes and orthogonalizes it jointly, capturing cross-layer singular-vector correlations that layerwise Muon ignores. Norm comparison gives up to a √K better convergence bound when leading singular vectors align, and GPT/LLaMA runs from 60M to 1B consistently lower perplexity; the best-case theory assumes near-shared low-rank structure, while larger stacks or extreme aspect ratios degrade approximate orthogonalization and require grouping choices.",TEON: Tensorized Orthonormalization Beyond Layer-Wise Muon for Large Language Model Pre-Training
2026-01-30,2026,Spectral GD Phase Retrieval,https://arxiv.org/abs/2601.22652,,"In an anisotropic phase-retrieval model, this work reduces GD and spectral gradient descent to signal, spurious-spike, and bulk dynamics, showing polar normalization acts like sign updates in an adaptive basis: SpecGD grows components uniformly and avoids GD’s multiplicative nuisance-spike amplification. Theorems yield dimension-independent Stage I and faster alignment, supported by power-law covariance and spiked MNIST experiments; conclusions are mainly for population dynamics on a special invariant manifold, leaving online noise, general covariance, and richer nonlinear models open.",Spectral Gradient Descent Mitigates Anisotropy-Driven Misalignment: A Case Study in Phase Retrieval
2026-01-30,2026,Mano,https://arxiv.org/abs/2601.23000,https://github.com/hujiyo/mano-optimizer,"Mano projects momentum onto the tangent space of normalized weights and alternates row- and column-wise Oblique-manifold normalization, preserving spectral ordering without AdamW’s second moment or Muon’s Newton–Schulz whitening. Across LLaMA/Qwen models up to 1.7B it lowers final perplexity and reaches matched loss up to 1.75× faster than Muon with momentum-level state; its convergence proof removes momentum and rotation, and compute limits prevented larger-model overtraining and broad hyperparameter tests.",Mano: Restriking Manifold Optimization for LLM Training
2026-01-29,2026,PRISM Matrix Functions,https://arxiv.org/abs/2601.22137,,"PRISM fits one coefficient of each Newton–Schulz-like polynomial to the current residual spectrum through a small randomized sketch, adapting matrix-sign, root, inverse, and polar iterations without prior spectral bounds unlike fixed-range PolarExpress. It preserves quadratic worst-case convergence for degree one and improves Shampoo/CNN speed plus GPT-2 Muon validation loss from 5.4523 to 4.9886; guarantees do not cover the higher-degree practical variants, and neural tests are modest, including only 200M GPT tokens.",PRISM: Distribution-free Adaptive Computation of Matrix Functions for Accelerating Neural Network Training
2026-01-29,2026,FISMO,https://arxiv.org/abs/2601.21750,,"FISMO alternates Kronecker Fisher-factor estimates, whitens gradients, orthogonalizes momentum in that geometry, then maps updates back, retaining curvature anisotropy that Muon discards while avoiding a full Fisher matrix. A trust-region derivation gives the closed-form structured polar step and the paper claims O(T^-1/2) nonconvex convergence; 124M GPT-2 and CIFAR-10 curves beat Muon and Shampoo, but no large-model, wall-clock, or memory study establishes that repeated inverse roots and factor updates are practical at scale.",FISMO: Fisher-Structured Momentum-Orthogonalized Optimizer
2026-01-29,2026,MCSD/SPEL,https://arxiv.org/abs/2601.21487,,"MCSD applies a norm-specific linear minimization oracle to the Riemannian gradient in ambient space and projects once back to the manifold, avoiding Manifold Muon’s iterative tangent-space subproblem; SPEL specializes this to spectral LMOs and Stiefel matrix-sign projections. It proves O(T^-1/2) deterministic and O(T^-1/4) stochastic stationarity, wins CIFAR-100 accuracy and speeds PCA versus nested solvers, but costs two matrix-sign operations, trains slower than Muon on CNNs, and only matches StelLA in 8B adapter tuning.",Manifold constrained steepest descent
2026-01-27,2026,Muon Convergence Rates,https://arxiv.org/abs/2601.19400,,"Using a direct descent-lemma analysis of Muon’s orthogonalized update, this theory paper covers Nesterov and non-Nesterov variants with constant, cosine, polynomial, or diminishing learning rates and fixed or growing batches under standard nonconvex assumptions. It improves prior O(T^-1/4)–O(T^-1/2) bounds to O(1/T) by coupling η=O(1/T) with b=O(T²) or exponential batch growth; however, it supplies no experiments and the fastest regimes require aggressive batch scaling.",Improved Convergence Rates of Muon Optimizer for Nonconvex Optimization
